_id,商店名称,价格,商品链接,购买人数,商品,城市
5d391d9cc987ddf6abd311dd,风派路旗舰店,59.00,https:////detail.tmall.com/item.htm?id=589986682027&ns=1&abbucket=6,1.5万+人付款,篮球服套装男定制大学生夏季比赛训练运动背心儿童篮球球衣队服女,广东 广州
5d391d9dc987ddf6abd311de,杉沙奕彤旗舰店,79.00,https:////detail.tmall.com/item.htm?id=596532992672&ns=1&abbucket=6,528人付款,公牛队23号篮球服球衣女宽松外穿篮球背心bf风定制运动衣篮球服男,广东 广州
5d391d9dc987ddf6abd311df,安踏体育篮球旗舰店,99.00,https:////detail.tmall.com/item.htm?id=596624434488&ns=1&abbucket=6,289人付款,安踏篮球运动套装男士要疯比赛套官网2019夏运动服短袖短裤两件套,福建 泉州
5d391d9dc987ddf6abd311e0,雪里格斯服饰旗舰店,98.00,https:////detail.tmall.com/item.htm?id=597968326545&ns=1&abbucket=6,74人付款,篮球服定制 套装男全身DIY大学生球衣篮球背心比赛训练服队服印字,广东 广州
5d391d9dc987ddf6abd311e1,艾斯洛奇运动专营店,55.00,https:////detail.tmall.com/item.htm?id=592301706311&ns=1&abbucket=6,626人付款,篮球服套装男定制学生比赛队服训练服潮流印字蓝球衣球服女篮球服,福建 福州
5d391d9dc987ddf6abd311e2,尼尔凡迪旗舰店,65.00,https:////detail.tmall.com/item.htm?id=595922429141&ns=1&abbucket=6,973人付款,双面篮球服套装男定制背心训练服女儿童队服大学生个性球衣蓝球服,广东 广州
5d391da3c987ddf6abd311e3,透明风朝雨暮阳专卖店,118.00,https://https://click.simba.taobao.com/cc_im?p=%C0%BA%C7%F2%B7%FE&s=1947647027&k=641&e=YTyLIk0oeRYO%2BXfYfWg6TMHv5sk5SR8SrNciRz0BiNozyyK6T8t3JJesk9eDj8YwZUktVnpK42FMUNjN%2FgWVzx%2FNuqfLcyOhqDaonyS8pBLyqJ7WJt7bNWHO%2BWEmhc%2FF6iMeDWL8h4Vw7PcaWM6okKiuJodYNuI6Baj3gCXCqH3jCBcWnpAgkd90n0WtFgyInTGBRQVPTXBGZfcYMZIcJ9FpqWXjq137j9udgiIKUiSwGOM7y663L2vHdpDhReqX8EH0kOxLEp%2B%2FqStnVCPjB7nZzPe1hIbwbUTdSh44eRpDNJL8zod75gO7fe6%2F%2FCMIUMQJvAET%2BKIJEKWMRoFQh%2Fnx28LcVOcPHpTwIfawpXqRSj7owHkroDlnIywIygNtw7lHFxhJUFdIwvkdFqjJNUj0tmiRbV3TV3oVwK2%2F9COT1Qze80zJKPWdUgYesFn2LGcEMhG3tH7Rc1KzML4BV76hq%2FZbCcE5xBrHP63yWZbFhaLVblhNTFRZb6gDGJwVhTo9KDs1YGyAjqXrp4h9jIhzS96usqOQSPS2aJFtXdMBA5nYxjxsZfKTY2rVxVvsFvSHUZBifHQmT93KJ3fyyuhjPqNTk%2FqMk52L7851tsPM7A7jLbCR3FQp6UjUO%2FAl,1565人付款,透明风篮球服套装男定制比赛队服团购运动训练背心球衣篮球男印字,广东 广州
5d391da3c987ddf6abd311e4,迅飞旗舰店,45.00,https:////detail.tmall.com/item.htm?id=561567445908&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6,1.0万+人付款,篮球服套装男球衣定制夏季大学生运动比赛训练篮球衣队服背心印字,广东 广州
5d391da3c987ddf6abd311e5,迪卡侬旗舰店,29.90,https:////detail.tmall.com/item.htm?id=39997066537&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6,2767人付款,迪卡侬篮球服 无袖运动背心男士宽松速干训练比赛球衣夏季TARMAK,上海
5d391da4c987ddf6abd311e6,腾澳运动专营店,65.00,https:////detail.tmall.com/item.htm?id=572252206852&ns=1&abbucket=6,3028人付款,双面篮球服套装男背心定制学生比赛球衣透气印字号个性运动训练服,福建 福州
5d391da4c987ddf6abd311e7,赛高旗舰店,46.00,https:////detail.tmall.com/item.htm?id=521474560596&ns=1&abbucket=6,2.0万+人付款,赛高球衣篮球服套装男大学生短袖球服篮球男套装定制印字队服背心,广东 广州
5d391da4c987ddf6abd311e8,迅飞旗舰店,89.00,https:////detail.tmall.com/item.htm?id=547803916453&ns=1&abbucket=6,1993人付款,球衣篮球服套装男夏季比赛运动篮球训练队服定制球衣背心团购印字,广东 广州
5d391da4c987ddf6abd311e9,透明风朝雨暮阳专卖店,118.00,https:////detail.tmall.com/item.htm?id=568282539155&ns=1&abbucket=6,1565人付款,透明风篮球服套装男定制比赛队服团购运动训练背心球衣篮球男印字,广东 广州
5d391da4c987ddf6abd311ea,anta官方旗舰店,109.00,https:////detail.tmall.com/item.htm?id=593979850286&ns=1&abbucket=6,2853人付款,安踏篮球运动套装男士要疯比赛套官网2019夏运动服短袖短裤两件套,福建 泉州
5d391da5c987ddf6abd311eb,章韩旗舰店,49.00,https:////detail.tmall.com/item.htm?id=593740110881&ns=1&abbucket=6,582人付款,新款篮球服团购印字球服少年比赛训练服球衣定制队服篮球服男套装,广东 广州
5d391da5c987ddf6abd311ec,李宁官方网络旗舰店,139.00,https:////detail.tmall.com/item.htm?id=584785932841&ns=1&abbucket=6,2978人付款,李宁篮球比赛套装男士2019新款篮球系列篮球服针织运动服AATP001,上海
5d391da5c987ddf6abd311ed,腾澳运动专营店,50.00,https:////detail.tmall.com/item.htm?id=579853658362&ns=1&abbucket=6,8000+人付款,篮球服套装男定制儿童学生比赛训练个性队服女宽松运动球衣篮球服,福建 福州
5d391da5c987ddf6abd311ee,eu运动旗舰店,55.00,https:////detail.tmall.com/item.htm?id=562538946598&ns=1&abbucket=6,1.0万+人付款,篮球服套装男定制队服学生比赛训练篮球衣印字儿童背心球服篮球服,福建 福州
5d391da6c987ddf6abd311ef,达格豪运动专营店,55.00,https:////detail.tmall.com/item.htm?id=536634692707&ns=1&abbucket=6,8000+人付款,儿童篮球服套装男童夏季小学生球衣队服定制宝宝幼儿园女孩训练服,广东 广州
5d391da6c987ddf6abd311f0,乐谣旗舰店,33.00,https:////detail.tmall.com/item.htm?id=565397566265&ns=1&abbucket=6,1.0万+人付款,夏季儿童篮球服套装男童女宝宝幼儿园男孩表演服装小学生训练球衣,广东 广州
5d391da6c987ddf6abd311f1,anta官方旗舰店,279.00,https:////detail.tmall.com/item.htm?id=595032073830&ns=1&abbucket=6,680人付款,安踏要疯篮球服运动套装夏季官网2019新款篮球套装球衣潮15931209,福建 泉州
5d391da6c987ddf6abd311f2,盛雅美运动专营店,79.00,https:////detail.tmall.com/item.htm?id=593450508576&ns=1&abbucket=6,6000+人付款,欧文11号凯尔特人球衣女宽松外穿bf风男潮嘻哈街头定制篮球服背心,广东 广州
5d391da6c987ddf6abd311f3,健飞旗舰店,55.00,https:////detail.tmall.com/item.htm?id=546093415501&ns=1&abbucket=6,3467人付款,儿童篮球服套装比赛服男童幼儿园小学生训练表演队服运动球衣定制,广东 深圳
5d391da7c987ddf6abd311f4,运动羊旗舰店,98.00,https:////detail.tmall.com/item.htm?id=587599417128&ns=1&abbucket=6,602人付款,篮球服定制 套装男大学生儿童训练队服儿童球衣篮球背心印字比赛,广东 广州
5d391da7c987ddf6abd311f5,艾斯洛奇运动专营店,65.00,https:////detail.tmall.com/item.htm?id=585394302243&ns=1&abbucket=6,1334人付款,双面篮球服套装男学生定制队服比赛运动背心训练服儿童球衣篮球服,福建 福州
5d391da7c987ddf6abd311f6,鹿仕尼旗舰店,45.00,https:////detail.tmall.com/item.htm?id=575427975768&ns=1&abbucket=6,4163人付款,儿童篮球服套装宝宝训练运动背心欧文勇士库里湖人科比詹姆斯球衣,广东 广州
5d391da7c987ddf6abd311f7,苇玖诚运动专营店,99.00,https:////detail.tmall.com/item.htm?id=586997564837&ns=1&abbucket=6,1100人付款,李宁篮球比赛套装男士2019新款篮球系列篮球服针织运动服AATP001,河南 洛阳
5d391da7c987ddf6abd311f8,亿尔恩志运动旗舰店,118.00,https:////detail.tmall.com/item.htm?id=567086162856&ns=1&abbucket=6,508人付款,亿尔恩志 篮球服套装男定制背心训练服篮球衣篮球男学生2019新款,湖南 株洲
5d391da8c987ddf6abd311f9,eu运动旗舰店,68.00,https:////detail.tmall.com/item.htm?id=592200498678&ns=1&abbucket=6,1410人付款,双面篮球服套装男定制球衣女学生比赛服运动背心训练队服儿童球服,福建 福州
5d391da8c987ddf6abd311fa,赛高旗舰店,55.00,https:////detail.tmall.com/item.htm?id=578225674840&ns=1&abbucket=6,1888人付款,赛高双面篮球服套装男定制学生比赛服儿童训练篮球衣运动队服背心,广东 广州
5d391da8c987ddf6abd311fb,并力运动旗舰店,45.00,https:////detail.tmall.com/item.htm?id=596567378688&ns=1&abbucket=6,2196人付款,并力球衣篮球服套装男大学生比赛球服篮球男套装定制印字队服背心,广东 广州
5d391da8c987ddf6abd311fc,后舍男生运动旗舰店,45.00,https:////detail.tmall.com/item.htm?id=588991339108&ns=1&abbucket=6,5000+人付款,篮球服套装男大学生夏季比赛服定制篮球服训练队服印号球衣背心,广东 深圳
5d391da8c987ddf6abd311fd,后舍男生运动旗舰店,59.00,https:////detail.tmall.com/item.htm?id=526908623802&ns=1&abbucket=6,403人付款,篮球服女套装 女学生篮球衣定制篮球队服训练服背心女子蓝球服,广东 深圳
5d391da9c987ddf6abd311fe,let立腾旗舰店,98.00,https:////detail.tmall.com/item.htm?id=588568909203&ns=1&abbucket=6,659人付款,双面篮球服套装男定制大学生篮球训练服比赛队服印字两面穿篮球衣,湖南 株洲
5d391da9c987ddf6abd311ff,彪冠旗舰店,39.00,https:////detail.tmall.com/item.htm?id=554283943081&ns=1&abbucket=6,3196人付款,篮球服套装男夏季大学生短袖球衣球服篮球男套装定制印字队服背心,广东 广州
5d391da9c987ddf6abd31200,橙火旗舰店,59.00,https:////detail.tmall.com/item.htm?id=528499861389&ns=1&abbucket=6,3328人付款,中大童儿童篮球服套装男孩中小学生队服男童女童夏季训练球衣定制,广东 广州
5d391da9c987ddf6abd31201,运动羊旗舰店,98.00,https:////detail.tmall.com/item.htm?id=588780313758&ns=1&abbucket=6,374人付款,篮球服套装男定制 学生比赛训练队服儿童球服球衣篮球男套装背心,广东 广州
5d391da9c987ddf6abd31202,准者运动旗舰店,89.00,https:////detail.tmall.com/item.htm?id=541209292187&ns=1&abbucket=6,827人付款,准者篮球服 套装男士定制队服比赛训练球衣透气大学生运动diy印制,福建 厦门
5d391daac987ddf6abd31203,取步旗舰店,58.00,https:////detail.tmall.com/item.htm?id=565726025685&ns=1&abbucket=6,1049人付款,儿童篮球服套装小学生训练服女童男童幼儿园表演紧身衣四件套球衣,广东 广州
5d391daac987ddf6abd31204,格丽世家旗舰店,38.00,https:////detail.tmall.com/item.htm?id=571582163543&ns=1&abbucket=6,4566人付款,篮球服套装男定制蓝球服青少年夏季球服男生透气背心篮球衣服印字,广东 广州
5d391daac987ddf6abd31205,篮人运动专营店,118.00,https:////detail.tmall.com/item.htm?id=597675682628&ns=1&abbucket=6,369人付款,双面篮球服套装男定制免费透气正反两面穿球衣个性比赛服队服印字,福建 泉州
5d391daac987ddf6abd31206,桥哥qiao,55.00,https:////item.taobao.com/item.htm?id=591501646238&ns=1&abbucket=6#detail,2263人付款,2019新款篮球服套装男定制CUBA篮球比赛队背心训练服全明星球衣潮,广东 广州
5d391daac987ddf6abd31207,鹿仕尼旗舰店,32.00,https:////detail.tmall.com/item.htm?id=577989406189&ns=1&abbucket=6,5000+人付款,球衣篮球服男 女套装学生篮球衣儿童球服背心比赛训练服队服定制,广东 广州
5d391dabc987ddf6abd31208,动起来运动户外专营店,58.00,https:////detail.tmall.com/item.htm?id=527607119815&ns=1&abbucket=6,1912人付款,球衣篮球服定制套装男大学生球衣比赛篮球队服运动服训练背心夏季,广东 广州
5d391dabc987ddf6abd31209,苇玖诚运动专营店,129.00,https:////detail.tmall.com/item.htm?id=585134684793&ns=1&abbucket=6,341人付款,李宁3+1篮球比赛裤男2019新款短裤子宽松速干春季透气五分运动裤,河南 洛阳
5d391dabc987ddf6abd3120a,快跑运动专营店,30.00,https:////detail.tmall.com/item.htm?id=40470139039&ns=1&abbucket=6,6000+人付款,篮球服套装球衣篮球男篮球服定制跑步运动服无袖短裤速干吸汗夏季,广东 广州
5d391dabc987ddf6abd3120b,亿尔恩志运动旗舰店,118.00,https:////detail.tmall.com/item.htm?id=584829584797&ns=1&abbucket=6,405人付款,亿尔恩志 篮球服套装男球衣篮球男定制队服速干 2019新款魔王系列,湖南 株洲
5d391dabc987ddf6abd3120c,李宁官方网络旗舰店,239.00,https:////detail.tmall.com/item.htm?id=597861723434&ns=1&abbucket=6,209人付款,李宁篮球比赛裤男士2019新款BADFIVE篮球系列速干男装针织运动裤,上海
5d391dacc987ddf6abd3120d,风派路旗舰店,59.00,https:////detail.tmall.com/item.htm?id=589986682027&ns=1&abbucket=6,1.5万+人付款,篮球服套装男定制大学生夏季比赛训练运动背心儿童篮球球衣队服女,广东 广州
5d391dacc987ddf6abd3120e,杉沙奕彤旗舰店,79.00,https:////detail.tmall.com/item.htm?id=596532992672&ns=1&abbucket=6,528人付款,公牛队23号篮球服球衣女宽松外穿篮球背心bf风定制运动衣篮球服男,广东 广州
5d391dacc987ddf6abd3120f,安踏体育篮球旗舰店,99.00,https:////detail.tmall.com/item.htm?id=596624434488&ns=1&abbucket=6,289人付款,安踏篮球运动套装男士要疯比赛套官网2019夏运动服短袖短裤两件套,福建 泉州
5d391dacc987ddf6abd31210,雪里格斯服饰旗舰店,98.00,https:////detail.tmall.com/item.htm?id=597968326545&ns=1&abbucket=6,74人付款,篮球服定制 套装男全身DIY大学生球衣篮球背心比赛训练服队服印字,广东 广州
5d391dacc987ddf6abd31211,艾斯洛奇运动专营店,55.00,https:////detail.tmall.com/item.htm?id=592301706311&ns=1&abbucket=6,626人付款,篮球服套装男定制学生比赛队服训练服潮流印字蓝球衣球服女篮球服,福建 福州
5d391dadc987ddf6abd31212,尼尔凡迪旗舰店,65.00,https:////detail.tmall.com/item.htm?id=595922429141&ns=1&abbucket=6,973人付款,双面篮球服套装男定制背心训练服女儿童队服大学生个性球衣蓝球服,广东 广州
5d391db2c987ddf6abd31213,透明风朝雨暮阳专卖店,118.00,https://https://click.simba.taobao.com/cc_im?p=%C0%BA%C7%F2%B7%FE&s=1156730806&k=641&e=IQODsh0Zl1K7d9pO4LNRqwGWJmvmRG5a6dTUko1AYmGzqH%2FlxyYhdCqe%2BCk7uGd%2BrmSbDjIJ8bmLDOkaDJcSBN43KPR11tPRyCnwzxaWnyCxCr5mg%2FfFgsxSmZKA%2BqY9RNm%2FhITnN%2FQYD78R5hptFB2QTlI7uP2XiF61epOyXtocEgCsc6GnYl%2BxkOuXd5HIPXsl92LmPAcCYogrV%2F7cBvqZyplcwsVucbZhiHgzrmGQM7Hd8ZCPhfBx11%2FeZTRGl%2FJJJnGy33QaWPDlbuD%2FJuXSTvoE90vijKPkazeS92biD7FPxFPx5Lm1YjHFprsH%2FnBmpbKOmiizF9wqmAia9%2BV87U0klJmmOiCF6q31uz6mz2PeL20eR97%2BhksADX2tw0c67745BmnJwvCe3aLYNlV9xUtqWauxeOq4xRi%2BwWNdoupogQjJJoLhPfAoX6ogtULc3QhuRAF7jfX%2BjOnD7QotjH2tRfg%2FaTSTGaqPcHTeF8rh3eyS1H25ao6I%2Bdac%2BV7L8Iswe9B2i5932dZV7mOVypCVn1GxVX3FS2pZq7GNKeAmHIXaXR4NSUQAq2Z5djX4EpoF9G%2FQwrChfr8Xq3oO66q%2F3%2Bnc8KOMlsOXsqR8Y6QamO2tq8POt6VZZfOJ,1565人付款,透明风篮球服套装男定制比赛队服团购运动训练背心球衣篮球男印字,广东 广州
5d391db2c987ddf6abd31214,迅飞旗舰店,45.00,https:////detail.tmall.com/item.htm?id=561567445908&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6,1.0万+人付款,篮球服套装男球衣定制夏季大学生运动比赛训练篮球衣队服背心印字,广东 广州
5d391db2c987ddf6abd31215,迪卡侬旗舰店,29.90,https:////detail.tmall.com/item.htm?id=39997066537&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6,2767人付款,迪卡侬篮球服 无袖运动背心男士宽松速干训练比赛球衣夏季TARMAK,上海
5d391db3c987ddf6abd31216,腾澳运动专营店,65.00,https:////detail.tmall.com/item.htm?id=572252206852&ns=1&abbucket=6,3028人付款,双面篮球服套装男背心定制学生比赛球衣透气印字号个性运动训练服,福建 福州
5d391db3c987ddf6abd31217,赛高旗舰店,46.00,https:////detail.tmall.com/item.htm?id=521474560596&ns=1&abbucket=6,2.0万+人付款,赛高球衣篮球服套装男大学生短袖球服篮球男套装定制印字队服背心,广东 广州
5d391db3c987ddf6abd31218,迅飞旗舰店,89.00,https:////detail.tmall.com/item.htm?id=547803916453&ns=1&abbucket=6,1993人付款,球衣篮球服套装男夏季比赛运动篮球训练队服定制球衣背心团购印字,广东 广州
5d391db3c987ddf6abd31219,透明风朝雨暮阳专卖店,118.00,https:////detail.tmall.com/item.htm?id=568282539155&ns=1&abbucket=6,1565人付款,透明风篮球服套装男定制比赛队服团购运动训练背心球衣篮球男印字,广东 广州
5d391db3c987ddf6abd3121a,anta官方旗舰店,109.00,https:////detail.tmall.com/item.htm?id=593979850286&ns=1&abbucket=6,2853人付款,安踏篮球运动套装男士要疯比赛套官网2019夏运动服短袖短裤两件套,福建 泉州
5d391db4c987ddf6abd3121b,章韩旗舰店,49.00,https:////detail.tmall.com/item.htm?id=593740110881&ns=1&abbucket=6,582人付款,新款篮球服团购印字球服少年比赛训练服球衣定制队服篮球服男套装,广东 广州
5d391db4c987ddf6abd3121c,李宁官方网络旗舰店,139.00,https:////detail.tmall.com/item.htm?id=584785932841&ns=1&abbucket=6,2978人付款,李宁篮球比赛套装男士2019新款篮球系列篮球服针织运动服AATP001,上海
5d391db4c987ddf6abd3121d,腾澳运动专营店,50.00,https:////detail.tmall.com/item.htm?id=579853658362&ns=1&abbucket=6,8000+人付款,篮球服套装男定制儿童学生比赛训练个性队服女宽松运动球衣篮球服,福建 福州
5d391db4c987ddf6abd3121e,eu运动旗舰店,55.00,https:////detail.tmall.com/item.htm?id=562538946598&ns=1&abbucket=6,1.0万+人付款,篮球服套装男定制队服学生比赛训练篮球衣印字儿童背心球服篮球服,福建 福州
5d391db4c987ddf6abd3121f,达格豪运动专营店,55.00,https:////detail.tmall.com/item.htm?id=536634692707&ns=1&abbucket=6,8000+人付款,儿童篮球服套装男童夏季小学生球衣队服定制宝宝幼儿园女孩训练服,广东 广州
5d391db5c987ddf6abd31220,乐谣旗舰店,33.00,https:////detail.tmall.com/item.htm?id=565397566265&ns=1&abbucket=6,1.0万+人付款,夏季儿童篮球服套装男童女宝宝幼儿园男孩表演服装小学生训练球衣,广东 广州
5d391db5c987ddf6abd31221,anta官方旗舰店,279.00,https:////detail.tmall.com/item.htm?id=595032073830&ns=1&abbucket=6,680人付款,安踏要疯篮球服运动套装夏季官网2019新款篮球套装球衣潮15931209,福建 泉州
5d391db5c987ddf6abd31222,盛雅美运动专营店,79.00,https:////detail.tmall.com/item.htm?id=593450508576&ns=1&abbucket=6,6000+人付款,欧文11号凯尔特人球衣女宽松外穿bf风男潮嘻哈街头定制篮球服背心,广东 广州
